word	token.freq
nch'ajch'orisaj	1
yabil	1
yb	1
ralaxib'äl	1
nroyob'ej	1
negativas	1
wujpa	1
ninojisäx	1
padep	1
k'utyak'äl	1
eqan	1
nityojir	1
sajmac	1
njachatej	1
xe'alan	1
xekinü'	1
rebecca	1
faire	1
xtijike'	1
nku'lwachitäj	1
xkich'ajch'ojirisaj	1
moreno	1
njub'üb'chuqa'	1
nyamayo'	1
yekik'ïs	1
hab'	1
rujulajuj	1
xcha'kik'u'x	1
niqaraj	1
xikolotäj	1
achi'arinana	1
rub'anön	1
rodolfo	1
nuk'olochij	1
sri	1
nb'ik'itäj	1
runa'onem	1
lópezpedro	1
yojoq'	1
kiq'atalem	1
yojsilon	1
yatb'a'köm	1
xojb'ejach	1
yatinb'än	1
grafotecnia	1
wateria	1
lo'	1
stanford	1
mayab'i	1
siguientes	1
b'ulb'u'x	1
ik'owel	1
tengo	1
taq'eqarisaj	1
trasladaron	1
yixtotäj	1
xtijach	1
distribución	1
kasteyani'	1
rewanik	1
crónica	1
kich'utitata'	1
cuerpo	1
lawa'	1
tz'aqtisäx	1
yeratinisaj	1
palibäl	1
cameron	1
xkerutzüq	1
xkilesaj	1
konsekwensya	1
näjt	1
näju	1
stiglitz	1
mechapomal	1
únicamente	1
rutz'etob'al	1
tewu	1
aq'axon	1
xkimuqutäj	1
isaxik	1
xyake'	1
yememür	1
rub'alb'al	1
lámpara	1
xak'ïs	1
nk'ex	1
jachojrinem	1
xtiretzelaj	1
xtkipab'a'	1
'xoqa'	1
ruwisak	1
xkojrukusaj	1
xke'etz'an	1
chokol	1
ajalkil	1
kamposanto	1
validad	1
ixchayim	1
ajach'ame'y	1
niqak'ön	1
alba	1
etaqon	1
kib'enan	1
kib'enam	1
petanäq	1
xtjaq	1
tirachb'	1
xtjal	1
e'etaman	1
b'anob'äln	1
posicionamiento	1
wachib'ál	1
nikitaläj	1
nib'eqayi'a'	1
rutajon	1
ciie	1
xqatun	1
matriculación	1
leticia	1
xb'ekak'axaj	1
nimuqb'ëx	1
yy	1
yw	1
profundas	1
qajinam	1
nkiyik	1
kicha'o	1
adhirió	1
realizan	1
xutz'oq	1
nq'eleb'ëx	1
kejikib'an	1
k'ulujem	1
mactzul	1
nq'upuq'u'	1
tonxes	1
xteb'eq'alajin	1
kich'ek	1
machete	1
kimamik	1
xetzeqeb'äx	1
nik'iytisäx	1
winaqi'aj	1
yetzok'in	1
sujuxïk	1
kichajilal	1
yetz'ilob'isan	1
xerupër	1
varea	1
yasik	1
xkekanöx	1
nuq'asab'ej	1
popön	1
q'qnulew	1
xe'umajon	1
xkenimär	1
chamaq'i'	1
yojb'ejach	1
nokib'ana'	1
kar	1
kay	1
mack	1
mércoles	1
xujotob'a'	1
tib'ak'oy	1
rutaqb'al	1
chumuq'	1
debido	1
xe'ejqalem	1
tzeqeb'elmol	1
adjudicadas	1
kotz'ij	1
schlözer	1
nasokaj	1
pirámide	1
uencia	1
millenium	1
xb'eapon	1
kaqatz'in	1
nb'ejalatäj	1
mardoma'i'	1
jampi'	1
xak'oje'	1
ruyakixïk	1
tb'ekitz'ib'aj	1
b'iqik	1
nasajq'ij	1
tz'etäl	1
xeq'ejelan	1
vistas	1
contrac	1
aqatz'utu'j	1
loq'oloj	1
mocho'	1
amq'ajay	1
nkisilöj	1
yojq'axo	1
katherine	1
yalojem	1
xekitzu'	1
tzanchäj	1
rujulajk'al	1
emilia	1
lab'anïk	1
yab'äl	1
njeche'	1
yemestan	1
yewinaqïr	1
niya'óx	1
ninnuk'	1
frecuentes	1
q'aq'xanul	1
obono	1
osorio	1
ralma	1
xtumalij	1
xq'ijüx	1
xqatäq	1
yojkanon	1
jehoás	1
xq'alajrisan	1
talleres	1
rub'ochixik	1
saqamaq'pa	1
xeq'a'x	1
xkiruto'	1
rusija'l	1
xeb'e'ilo	1
aquetzal	1
ikik'el	1
tzaqoj	1
ruolo'ïl	1
yojruq'eleb'ej	1
qagana	1
xtuqupij	1
k'olibäl	1
rujalojb'ey	1
chaqijirisanel	1
nkanaja	1
yekinäq	1
junk'an	1
kiq'alajirisan	1
kiq'alajirisax	1
kikolotajik	1
lajutaq	1
xkirïp	1
achu	1
azucar	1
benítez	1
xe'ijqa'n	1
xkib'ina'aj	1
xqak'utuj	1
acha	1
tiqachoch	1
kaq	1
q'alajlisaj	1
raxb'o'j	1
watz'	1
etz'ukun	1
yenatan	1
xtinnimirisaj	1
iempo	1
pixab'an	1
xintz'ub'ub'ej	1
xretzetäj	1
nqatz'eqelb'ej	1
tz'ib'atab'älb'i'aj	1
xtikijikib'a	1
molotzijol	1
rubeyal	1
ruq'o'tz	1
kitaqchi'ixik	1
yaruk'äq	1
yaruk'äm	1
nk'awomäx	1
xupäj	1
emeterio	1
kikäj	1
q'ij'	1
kikäm	1
estrituras	1
yinuk'ulun	1
kik'utb'äl	1
ichik'aslemal	1
xub'ila'	1
xke'uxlan	1
k'ochik	1
ch'ujirnäq	1
xkajo'ta	1
xta'	1
ruq'ajib'al	1
rija'yalan	1
nrajtaqij	1
xkojruq'öl	1
motosierra	1
leocadio	1
xeqatzeqeb'a'	1
básicos	1
ajtikinel	1
ocultas	1
nutz'ibanik	1
gomáriz	1
xtq'alajrisan	1
xkitijöx	1
riak'wala'	1
xich'ane'	1
xujiq'aj	1
kisilonem	1
takuchu'	1
zinapécuaro	1
xtrisäx	1
zompopera	1
yeb'emüq	1
éxito	1
nominó	1
kichijixik	1
'aqat	1
nusamäj	1
tkik'ek'ej	1
jach'onel	1
nak'ol	1
wik	1
wit	1
wiq	1
xintz'o'	1
grabados	1
muxu'x	1
yeqanük'	1
cosme	1
adoquinadas	1
k'wal	1
k'waj	1
niwetzelaj	1
nipoch'	1
rupre'okupasyon	1
xiwinaqïr	1
símaco	1
xäch	1
anma	1
propicien	1
nujab'ij	1
ntikirisäx	1
nuq'ojomaj	1
manxa	1
tiral	1
akastigo	1
ruq'ijulri	1
lajxe'el	1
imprentas	1
kaqtz'im	1
xeq'alajrisan	1
nuk'u'xjeb'ël	1
xojb'eruyi'a'	1
acapacidad	1
qaqul	1
malasia	1
t'isonela'	1
keya'öx	1
yachulun	1
xtij	1
xetorïx	1
ina'	1
xqatamaj	1
xe'akusaj	1
tikik'waj	1
xtawaj	1
xesuj	1
ruchojmin	1
tab'ewoyoj	1
yach'akon	1
nkichojmila'	1
ixtuktuk	1
quetaltenango	1
achq'atöy	1
ojruchapon	1
e'ik'owinäq	1
cetines	1
meme'	1
xeb'etz'uye'	1
sokonïk	1
xtiwak'axaj	1
suya	1
such	1
xeb'ek'ulum	1
nb'ek'	1
rutzaqab'an	1
yach'ako	1
examinar	1
xtzaqo	1
k'ïsk	1
xkichojmirsaj	1
xqayi'aj	1
zenon	1
xtijote'	1
xeruyöq'	1
nikäj	1
winäqpwaqil	1
nikän	1
achamaq	1
tawoqaj	1
kaqchikela'winaqi'	1
yaruji'ch'	1
trabajando	1
pacorral	1
atinib'äl	1
gramajo	1
epub	1
senaquerib	1
ok'awomanïk	1
ruret'et'	1
nich'ojch'ojix	1
xeleq'	1
titzeqelib'ej	1
qasaxik	1
nmuq	1
cuero	1
yixtoqa	1
ajach'b'al	1
kek'ulu	1
tzijoyon	1
okisam	1
tatojo'	1
kitaqoya'l	1
niqasöl	1
yinukik'ama'	1
kakaw	1
asb'äx	1
xtkitäq	1
nisamajij	1
yojruq'ol	1
syen	1
nib'etzalïx	1
'ayon	1
yaq	1
yaj	1
yac	1
capacidad	1
rurikil	1
xketzopiyaj	1
rupantalon	1
mythology	1
nb'ek'ulu'	1
axib'iri'il	1
xerumuq	1
nik'ajïr	1
jawa'	1
nb'eruxa'	1
analfabetos	1
ki'amaq'el	1
rub'iqik	1
xtincha'	1
enfermeras	1
físico	1
erutikon	1
comisionada	1
ajti'on	1
sutun	1
ch'aój	1
nnunojij	1
itzelanem	1
púlsar	1
atendidos	1
kicholajij	1
niqijqaj	1
yetz'uk'	1
agrosciences	1
xkiq	1
motivo	1
antártida	1
alumnos	1
xinb'etijoj	1
yeq'itäj	1
nanük	1
editores	1
rub'ini'aj	1
kitojtob'enïk	1
taqalo	1
xkojch'akon	1
qaldeya	1
chula	1
raquec	1
nikitzijob'ej	1
xkito'on	1
kinab'al	1
itinamit	1
qana	1
kitunün	1
nuyoq'	1
existencia	1
xatzür	1
nikiyäk	1
conav	1
rucha'ojel	1
xkinanin	1
niqejqaj	1
kokal	1
yech'a'	1
yatinwajöj	1
kamela'an	1
xaxlan	1
yemüq	1
señora	1
tixib'in	1
bisikleta	1
klase	1
bcg	1
junsamaj	1
nkimolola'	1
tachüp	1
villagrán	1
ajkun	1
ajkum	1
titz'aqatzaj	1
aqajon	1
xkerutoj	1
qach'owen	1
rub'ixil	1
gramática	1
vaso	1
luíx	1
nimaril	1
kinik'on	1
xtujëk'	1
kinimamolojri'ïl	1
salón	1
niketzelaj	1
xkijopij	1
xitzeqe'	1
nina'ojb'äl	1
k'esoj	1
kemb'äl	1
kuk'a'	1
taqwinaqi'	1
kixb'ison	1
nucapacidad	1
consultadas	1
kuk'aj	1
qapatan	1
yeyi'o	1
nisq'opïx	1
nb'ekitorij	1
xkek'iy	1
benedicto	1
xtino'	1
xb'ek'amär	1
ke'ikolo'	1
utuxik	1
ch'ob'onik	1
kilöq'	1
nqatzijob'ej	1
xikikot	1
wars	1
xkojanin	1
xib'al	1
akiy	1
ruxukulen	1
itzaj	1
ruk'uluman	1
kisaqirisan	1
wujpwaq	1
marik'iwiri'	1
psicológico	1
xyak'	1
becky	1
ri'chin	1
alegre	1
yixyakatäj	1
ekib'analon	1
xtisijan	1
ajmaya'	1
jeb'ëlyekikot	1
nujek'	1
hindúes	1
chihuahua	1
k'ajab'äl	1
amaq'ilal	1
tzib'an	1
lucío	1
'om	1
rutalutz'ib'amel	1
rachi'	1
rosemary	1
diputaciones	1
awri	1
volkszeitung	1
tales	1
ordinarias	1
nik'anpe	1
ach'il	1
nureq'ela'	1
napoyaj	1
xojtzalin	1
jujunch'atal	1
kiqasan	1
kiqasaj	1
xojtiko'	1
bonito	1
orinar	1
capilla	1
tikoch'o'	1
tusuju'	1
sinkwenta	1
ch'äj	1
ch'ojimal	1
descansos	1
meto'ïk	1
mek'ayew	1
jantaq'	1
liberación	1
molpwäq	1
qeqoj	1
nutrinet	1
nuxlayaj	1
qatzeqelib'en	1
jach'öy	1
nuq'et	1
xtinwïl	1
nixib'äj	1
sowr	1
yekusan	1
nikimüq	1
yinkiq'ol	1
nuya'aj	1
anchike'	1
xtinimirsäx	1
tijmïk	1
cleta	1
niqatz'e	1
yerujikib'a	1
'runuk'samaj	1
mima'q	1
nikitikirisaj	1
nich'ane'	1
nuwachib'ej	1
xtikichojmirisaj	1
kirayib'en	1
mínimo	1
nuk'ajil	1
xixelesan	1
amandar	1
und	1
yinkik'äm	1
logra	1
xtzi'en	1
yesik'	1
entendimiento	1
yixule'	1
'aslem	1
bohman	1
kotz	1
fijar	1
rusowr	1
chuq	1
xtikik'iyirisaj	1
chuy	1
ruq'axom	1
tunaj	1
ruq'axon	1
ruk'oxal	1
xiwar	1
irmalicia	1
molik	1
molin	1
alimentar	1
karunel	1
niqapäj	1
xaqupij	1
honorarios	1
rhonna	1
minugua	1
tiqakanoj	1
kix	1
tutikirsaj	1
kir	1
valeriano	1
xban	1
xkisututej	1
hacer	1
nqaq'ët	1
xejapïr	1
molob'aq	1
kisib'il	1
yinukik'utuj	1
nitz'ajb'ëx	1
xqana'oji	1
ruwächtaq	1
ch'ichi'	1
momostenago	1
amerikas	1
ri'nuk'üt	1
nitok	1
nqachopo	1
algodo	1
vda	1
nunaqaj	1
xtichöl	1
xe'ilïx	1
xkitzeqej	1
nelesan	1
nelesax	1
ye'akamisan	1
nukaxtate'y	1
parásito	1
kikoj	1
xokiyi'a'	1
xepixab'än	1
riyatrumeq'	1
kichoq'a'	1
nkis	1
xmechanpomalïx	1
yejab'äl	1
xe'amatal	1
raman	1
tz'olola'	1
carlosrodríguez	1
leodora	1
rukaqtz'in	1
lamaq'	1
metropolitana	1
rupimal	1
recupere	1
tk'asöx	1
eyakatajnäq	1
runu'k'	1
rusyan	1
obras	1
xke'apon	1
nikimolola'	1
aq'omab'alil	1
q'ayisal	1
taqoqnem	1
k'ase'	1
leche	1
yatanimäj	1
xb'erk'ulu'	1
ntinjoyowaj	1
xechololïx	1
xojq'axpe	1
nunuk'ik	1
yek'am	1
yek'an	1
yek'aq	1
yek'as	1
qakanon	1
niqach'äp	1
ruk'iyirisanik	1
nahuas	1
xk'alon	1
npr's	1
rumata	1
ya'o	1
xqachop	1
mr	1
zimrí	1
benaya	1
tzya	1
iana	1
xkojtane'	1
kixajanin	1
majtajik	1
aya	1
xkek'	1
yaniman	1
kristian	1
xkixutuj	1
xtchojmirisatäj	1
sachonïk	1
jalajëj	1
xtix	1
tzeqelib'eyon	1
xt'utux	1
xtib	1
xsolotäj	1
xeb'eq'alajin	1
maestra	1
yitikir	1
may	1
rutzu'ik	1
xtanab'äx	1
maa	1
ruch'ojmilal	1
xke'apoqonaj	1
exteriores	1
xke'elitäj	1
ye'aroqij	1
ruk'otz'i'j	1
tzutujil	1
xmaj	1
dosal	1
creyentes	1
xeb'apon	1
qeb'onem	1
keqakanoj	1
rutaqowäch	1
kiyakonab'al	1
xpe'e'a	1
njob'ojo'	1
jackson	1
titikirisaj	1
poco	1
poch	1
xchojmitäj	1
diversas	1
b'uj	1
muchuch	1
xib'ana'	1
nanachanem	1
xtsijan	1
kitaqoxik	1
rayib'al	1
chiman	1
nukinaq'	1
little	1
medicina	1
yekijosq'ij	1
xkirayib'ej	1
nnuk'un	1
giddens	1
ixoqinem	1
rukowilal	1
ruxula'	1
yatojowan	1
niqasam	1
roch'och	1
rujikib'azik	1
pineda	1
yematoxin	1
pakaya	1
titz'	1
contenido	1
kik'uxaj	1
yixintzuq	1
rusolojikib'anem	1
mama'j	1
mama'a	1
español	1
amaq'pa	1
guirao	1
saqach'olk'aslemal	1
xtikinuk'	1
nukar	1
taqoch'akulaj	1
tz'etatäj	1
kitojil	1
ch'ulew	1
peyomal	1
xeqokisaj	1
relativo	1
kikosech	1
xb'aqaj	1
apeqës	1
cruce	1
ch'itüy	1
tawe	1
tawa	1
chapatajnäq	1
chutz'ajik	1
eqa'n	1
kisq'opin	1
xech'ay	1
cialización	1
lilöj	1
tqachojmij	1
argumentó	1
tokaqa'	1
xmalin	1
xtkijoyowaj	1
xiwanul	1
tetob'anel	1
jamalem	1
jchuqa'	1
xkeqak'üt	1
xtikipo'	1
xkerujunamaj	1
niya'apo	1
nib'ek'amo	1
awakatan	1
okilal	1
argumento	1
ruchojmisanem	1
coxaj	1
kik'ulb'a't	1
k'otoxul	1
yojpobre	1
kapitalismo	1
ek'o'	1
kimalin	1
yinikanoj	1
ewanilal	1
niqach'äkala'	1
pila	1
tijo	1
nimasamajela'	1
nikikuqub'a'	1
wochochawochochrochochqochochiwochochkochochnuq'u'aq'u'ruq'u'qaq'u'iq'u'kiq'u'	1
redacción	1
solomtzij	1
xsïk'	1
anto	1
qataqäl	1
nkok	1
kinakamisaj	1
cabr	1
nïmr	1
ajtijsamaj	1
yatzib'an	1
jikichajib'an	1
diosa	1
qak'utun	1
lión	1
saquec	1
jutajil	1
wüch'	1
chapsamaj	1
chupunem	1
nqub'eya'	1
gomez	1
jolosimäj	1
dagón	1
napilib'ej	1
nchaqër	1
julaj	1
wachik'	1
lak'in	1
nutzu	1
rijalajöj	1
nerumokej	1
ajtaluwachinel	1
indicativos	1
tak'aqa'	1
file	1
maxel	1
xepajon	1
rukematz'ib'	1
xqak'ayij	1
rutzupche'	1
ixkik'	1
keya'ox	1
ulewxoral	1
nuk'samajel	1
chrij	1
koxol	1
nkapin	1
xitikomäj	1
cívicos	1
yojkos	1
nab'atzu'u'	1
n'aja	1
tab'atz'ata'	1
xkijiq'aj	1
poqomchii'	1
nb'ayb'ot	1
niwitz'itz'	1
nunca	1
q'asita'l	1
ruk'olon	1
xiruch'öp	1
tkixik'a'	1
redujo	1
achtijob'äl	1
emily	1
aji	1
axik'on	1
ya'nel	1
xtijuch'	1
nutz'etom	1
mu'q	1
marlïk	1
jalk'uxatz'ib'	1
xkuk'aj	1
yelaq'ax	1
onatäj	1
xkaj	1
achpatan	1
yeyojyo'	1
nqub'eqa	1
xtotäj	1
nwulutäj	1
verdugo	1
yeyawaj	1
tz'ib'antaqel	1
kiruido	1
xtitun	1
yeqaq'omaj	1
rejqalej	1
k'ik	1
nuch'ojin	1
winaqilalri'ïl	1
cha'ojch'ojil	1
ricas	1
ninb'ojb'a	1
rusipaxik	1
leme't	1
pájaro	1
yatk'ule'	1
rub'ini	1
rukaslem	1
k'ül	1
k'amoy	1
k'amom	1
xkiyalöj	1
ptcarl	1
ránima	1
nqaxolola'	1
nunene'	1
xkeruchojmirisaj	1
xb'atanäj	1
yavé	1
ninimirsäx	1
arzu	1
nqatojtob'ej	1
pleno	1
kumplir	1
nrijix	1
entrevista	1
nikich'olij	1
corregir	1
qqq	1
njoyowäx	1
chuta	1
rojos	1
ak'iyinem	1
rifles	1
niqanab'a'	1
xtojtäj	1
quechua	1
septiem	1
xiltzij	1
kicholib'äl	1
tkik'uxu'	1
nikimujaj	1
munem	1
nusäxh	1
ajk'amajay	1
ruch'abäl	1
xketuqa	1
kek'wab'ey	1
ajinam'	1
xojyaloja	1
nya'a	1
xlesäx	1
k'uxüy	1
xinb'ekanoj	1
ruq'axanel	1
chokopi'	1
xchab'ax	1
xib'iri'ïk	1
uxlan	1
ajkajchiköp	1
komunismo	1
conié	1
nub'ak'ama'	1
tib'anon	1
xjitz'	1
zo	1
rumolri'ïl	1
ajachixoqi'	1
npimïr	1
kajalil	1
yikemo	1
nib'ole'	1
koffi	1
rub'i'aj	1
rub'i'an	1
q'oton	1
part	1
yeta'o	1
b'iaj	1
yitz'eton	1
majajun	1
niqax	1
sssss	1
nkijoyowaj	1
mech'olk'aslemalem	1
kiwächch'aqa	1
sachojri'ïl	1
tb'e'atz'etextaj	1
rukuqub'ab'al	1
junsachoj	1
ajen	1
delante	1
ruxajanib'al	1
hernádez	1
nata'y	1
ink'üt	1
sanjeados	1
nitz'apix	1
comoxb'än	1
gómezgabino	1
citadas	1
qasa	1
xintïj	1
nk'iytisan	1
ch'utäq	1
nikowir	1
ruk'asemal	1
quintana	1
rousseff	1
xtuxïm	1
rusipanik	1
pepsi	1
xutrib'ëj	1
nraxan	1
yixkiköt	1
junruq'a	1
nmalïx	1
solob'al	1
nupatron	1
kichinwinaqi'	1
ajixim	1
chwila'	1
kab'laj	1
nikik'oxaj	1
ronqs	1
gar	1
gal	1
oronïk	1
xch'a'o'	1
gad	1
inpetenäch	1
proyectos	1
xutik	1
rusachon	1
schultze	1
xub'äl	1
kik'salem	1
xtisujux	1
nitzu'ulun	1
nk'ul	1
niqak'ek'ej	1
me'ajowanïk	1
xtinköch'	1
rusutin	1
pison	1
nk'uq	1
qach'ab'	1
lingü	1
vesículos	1
q'anulew	1
b'anoyon	1
rumuxux	1
habilitador	1
ejikan	1
xnuk'üx	1
juárez	1
sema	1
winän	1
eq'axinäq	1
instituida	1
kich'itite'	1
ninb'ekanoj	1
brent	1
xb'erk'ama'	1
tawilij	1
tqajacha'	1
ruq'olb'äl	1
reunidos	1
na'ojtijay	1
matemática	1
lokik	1
justo	1
chinupan	1
uch'uq'a'	1
chuk'ayixik	1
xch'ujïr	1
kiq'ayis	1
xek'ik'ïs	1
xtiqakol	1
ontario	1
kimechanpomalil	1
qanataj	1
temeb'alil	1
wa'el	1
xk'uxun	1
xixel	1
bienes	1
achuluj	1
materia	1
xuni	1
nejqan	1
kiri	1
nroqröt	1
ch'utixoral	1
xerumakuj	1
kitojb'äl	1
yekiloq'on	1
yirutöj	1
chuwächruwach'ulew	1
amaqaqej	1
xetz'ape'	1
jukin	1
rutijonem	1
ye'atzäk	1
xemejo'	1
coeduca	1
lakshmann	1
capítulos	1
yamujan	1
yeb'eloq'o'	1
loq'oläjq	1
etz'ukutajinäq	1
yejoyowan	1
yeruk'ulb'ej	1
nimaraqän	1
velo	1
xe'ik'owisäx	1
nketa	1
xtuk'äq	1
nixolq'otïx	1
ehúd	1
qo'ijqan	1
emergencia	1
nukwatrosyento	1
mauricio	1
nikiya'aj	1
ruyob'ik	1
kitapapoxta'	1
preamble	1
k'axk'ïk	1
xewatäj	1
yatinwa	1
nqak'asb'a'	1
wak'axaj	1
yojna'on	1
niwuk'aj	1
novena	1
ch'aqlaxel	1
tinwalaj	1
alil	1
ke'ikusaj	1
nnimär	1
xkichib'ilaj	1
telechanel	1
ajmech	1
ninojix	1
nkijikib'a	1
nuk'balil	1
kaqchikelq'atb'äl	1
aq'opoj	1
xkitalula'	1
saqatepéquez	1
nkijachob'ej	1
b'atz'in	1
bagdad	1
mozos	1
yixub'an	1
koch'inem	1
achkomo	1
tikinima'	1
yerusu'	1
xib'eruma'	1
nb'ech'ayon	1
marliny	1
anastacia	1
ruraxtew	1
yeruwech'	1
cual	1
renglón	1
'ixb'isanïk	1
tz'ita'	1
recuerdo	1
elesäy	1
nch'ole'	1
mestaj	1
iq'axo'n	1
che'richin	1
rutz'intzoj	1
yarukamisaj	1
nucho	1
rachk'amöl	1
rejqa'm	1
parciales	1
nitz'apitäj	1
k'ula'n	1
solwuj	1
awayoj	1
tzaj	1
wikiasen	1
xatrub'än	1
niketz'ab'ej	1
xkojya'öx	1
ruch'a'ik	1
rukamulunik	1
yenr	1
kijefe	1
awalma'	1
xab'eya'	1
aquino	1
xokusäx	1
wakan	1
palib'äl	1
meme'juyu'	1
nukwatro	1
tutikirisaj	1
mis	1
xkojetz'an	1
judiciales	1
qi'j	1
ntojb'ëx	1
eq'alajirisan	1
niqaqu'	1
janteq	1
xkojb'e'apon	1
inferior	1
sicajau	1
samja	1
xeb'eqama'	1
xetikirisam	1
nchapo	1
syngenta	1
vicepresidencia	1
rub'ano	1
musulmán	1
xtzila'	1
ya'ül	1
q'acute	1
apot	1
apop	1
lengua	1
kreuz	1
b'eyina'oj	1
kilineas	1
ri'ruwach'ulew	1
nisaq	1
muuu	1
xporöx	1
sipanäq	1
bourbourg	1
kiwuluxik	1
nujëk'	1
ye'ajiläx	1
orientación	1
almuer	1
electo	1
gradas	1
saqirisäy	1
xkirayij	1
kik'iyisaxik	1
yeb'ekichapa'	1
sicaj	1
xb'ekich'upu'	1
qawi'ri'	1
augusto	1
multa	1
nutiko	1
rulewäch	1
deben	1
molsamaj	1
xinch'üp	1
ye'okiyaj	1
rupotz'	1
eugenio	1
xoquic	1
campesina	1
suegros	1
tambien	1
rucholtzij	1
masachel	1
yequ'un	1
xyaj	1
antonia	1
rusimil	1
ye'ilo	1
chooy	1
junaniiin	1
nkimäy	1
xkixk'utun	1
xab'ikuchi'	1
mansana	1
kiyirnäq	1
adr	1
kijeb'elik	1
ade	1
transición	1
match	1
clegern	1
jukub'aj	1
okiwuj	1
q'tab'äl	1
nxime'	1
deberes	1
isb'ej	1
xeb'ano'	1
gomera	1
xe'nimachaj	1
raq'arïk	1
chanpomanela	1
yeb'ekik'ama'	1
xkisolq'opij	1
xereleq'aj	1
yatejqan	1
kikojo	1
nimatijob'ä	1
xch'ojin	1
rute'al	1
raxläj	1
rak'al	1
actuar	1
yetzale'	1
paquete	1
tananel	1
nkitzeqelib'ej	1
cob'an	1
yekitij	1
kika'äl	1
rajap	1
rumeq'ersan	1
xqajo'	1
nukanola'	1
jarije'	1
nimawinä	1
tiqaqa'	1
cofradia	1
alib'ätzr	1
runa'ob'al	1
nqakikotisaj	1
xkab'ek'oje'	1
montes	1
n'aa	1
balas	1
rikina'oj	1
nikichikaj	1
k'un	1
pari'	1
mejorarxkib'en	1
nilaq'o	1
netamatäj	1
b'eb'a'il	1
saqch'och'	1
q'anapwäqke	1
yojmalo	1
tik'ïy	1
käk'	1
xtamalij	1
etikirnäq	1
q'ipil	1
kisaqilal	1
tib'	1
jach	1
rokikan	1
yerulesaj	1
nikitz	1
jalomaj	1
poqonalil	1
nawilta'	1
xuch'op	1
igana	1
jotayil	1
emestan	1
xkijach'ach'ej	1
aditivo	1
kitz'ib'ankib'i'	1
ucnpa	1
nichikapïr	1
ajtraficantes	1
nintij	1
nquyalöj	1
lamentar	1
kixib'iri'ïl	1
xonwila'	1
julia	1
nuqatej	1
xetuqa'	1
guerreros	1
taqchi'in	1
perajil	1
xiruq'öl	1
yojtojöx	1
nb'ekisamajij	1
rokixaik	1
plurilingüe	1
ernest	1
chi'ok	1
rub'aniki	1
ambos	1
kilema'	1
times	1
faraones	1
ruq'olil	1
rub'anik'	1
xkijib'ëx	1
saqarib'äl	1
ntz'apitäj	1
nimach'umil	1
viudas	1
nakamuluj	1
xb'ekijacha'	1
qadyalecto	1
q'alajirisib'äl	1
riajpop	1
ruwi'ruq'a'	1
amatique	1
kiq'atb'alil	1
yatinweleq'aj	1
qana'	1
kejech'ux	1
yirukamisaj	1
qawinaqirem	1
yiq'axo	1
ruyupik	1
natzolij	1
ligüística	1
amolon	1
xeb'eya'öx	1
xaje'	1
poch'onïk	1
xuwachib'ej	1
yab'ek'oje'	1
chajich'ich'	1
qak'um	1
yatkiq'ät	1
qak'ux	1
ketz'ajb'äj	1
nuq'ajalarisaj	1
verdadero	1
verdadera	1
nkisutij	1
nimöy	1
xawi	1
onïk	1
tttzij	1
morbus	1
rana	1
nusamajijqa	1
combate	1
tor	1
tos	1
top	1
k'äm	1
tot	1
afectivas	1
ton	1
k'äx	1
nq'equmatäj	1
mejikil	1
rusilonem	1
cebolla	1
yatink'üx	1
apasionado	1
tk'am	1
niqajunumaj	1
nusok	1
cativas	1
xx'e	1
nuk'ol	1
nuk'om	1
yeqak'achojrisaj	1
xib'ri'ïl	1
nuch'ajch'orisaj	1
merijtzij	1
q'iloj	1
intaqon	1
predominantly	1
xkexuke'	1
xrelesj	1
ulewalil	1
nakuxküx	1
kimecha	1
rukemchi'	1
nimacholtzij	1
kilab'al	1
nupöq	1
ruyakichik	1
nikina'oj	1
xtik'ül	1
calculado	1
xtqasök	1
netzeläx	1
yojkijäl	1
sujeto	1
inene'	1
kiwächqawinaq	1
xinmaj	1
kinayuqej	1
mopán	1
nik'ajäj	1
xqak'äm	1
xuk'iyirisaj	1
rupalb'exik	1
nch'äy	1
xajpot	1
xecha'el	1
natïjoj	1
xkalet	1
xekinäq	1
inwarnäq	1
tkitaqa'	1
vedas	1
nimaqatb'äl	1
aprobados	1
b'uku	1
nchax	1
ajkem	1
sïk'	1
xb'eru	1
xuk'rak'a'	1
yatkib'exib'ij	1
hitler	1
lucrecia	1
tiyak'on	1
xixinpeyoj	1
mostaza	1
yixoq'	1
xuya'jun	1
qomam	1
nponalo	1
k'ojlel	1
xtunojisaj	1
nnik'ajïr	1
ninjäch	1
mmerer	1
qonal	1
q'atacholk'aslemal	1
karismatikos	1
péquez	1
nnïm	1
nirarin	1
utikarib'al	1
ajawajpu'	1
ruwaqxaqmok	1
erumolaj	1
ruq'i'oj	1
nib'ek'ulun	1
xkik'ulub'ej	1
xbeqa	1
eld	1
antropol	1
skuela'i'	1
tz'ib'apop	1
xkek'ïy	1
treintay	1
yinukun	1
yeruchojmirisaj	1
kiwuqamaq'	1
riläj	1
xtuchojmin'saj	1
yojilïx	1
k'ajoxela'	1
tiqatola'	1
newatäj	1
keretamaj	1
veinticin	1
nichayaj	1
ruchuyen	1
yeqataqej	1
ak'ojlem	1
yatajlan	1
ch'ajb'äl	1
crucifixión	1
nik'a'	1
jujunal	1
gil	1
yekich'ob'ola'	1
yentïj	1
mejunamilal	1
k'ajk'wal	1
utzïr	1
rik'inachi'	1
ch'ojlanem	1
relesanik	1
nikayoj	1
