WORD	FREQUENCY	LENGTH	UP	POSITION	PHONE	SEQ_INFO	POSITION_INFO	MONOMORPHEME
cistern	6	6	6	5	X	1.999026909522554	3.9707909977092486	T
cistern	6	6	6	6	n	10.40886043602476	3.351469203472333	T
bivouac	6	6	4	1	b	4.668925478440755	4.668925478440755	T
bivouac	6	6	4	2	I	2.819185108816283	3.8883369835653068	T
bivouac	6	6	4	3	v	16.02514316785782	5.01240463401598	T
bivouac	6	6	4	4	w	-0.0	7.741810330648913	T
bivouac	6	6	4	5	@	-0.0	7.356963400657995	T
bivouac	6	6	4	6	k	-0.0	4.49599040322427	T
bleat	6	4	4	1	b	4.668925478440755	4.668925478440755	T
bleat	6	4	4	2	l	5.450490956893914	5.9108572556665155	T
bleat	6	4	4	3	i	7.11771291450595	6.431552310378895	T
bleat	6	4	4	4	t	6.2761244052742375	2.570397507192674	T
obsequious	6	9	6	1	x	4.538802753314783	4.538802753314783	F
obsequious	6	9	6	2	b	3.056841942699251	7.2781197682582945	F
obsequious	6	9	6	3	s	7.8213331480441735	3.5721480229068887	F
obsequious	6	9	6	4	i	2.276096948641461	3.8720947893374267	F
obsequious	6	9	6	5	k	5.820178962415188	5.2616075537436675	F
obsequious	6	9	6	6	w	-0.0	11.294195667240057	F
obsequious	6	9	6	7	i	-0.0	3.97552759317008	F
obsequious	6	9	6	8	x	-0.0	4.92727663259059	F
obsequious	6	9	6	9	s	-0.0	4.755592536075412	F
idiomatic	6	9	7	1	I	4.009495940020559	4.009495940020559	F
idiomatic	6	9	7	2	d	9.139258336455299	9.018422601594706	F
idiomatic	6	9	7	3	i	3.6967965469099053	6.431552310378895	F
idiomatic	6	9	7	4	x	3.860348009671488	4.612035445507509	F
idiomatic	6	9	7	5	m	-0.0	5.76583501381903	F
idiomatic	6	9	7	6	@	2.8073549220576046	7.521002978841025	F
idiomatic	6	9	7	7	t	-0.0	3.3137311337923387	F
idiomatic	6	9	7	8	I	-0.0	5.543118113616368	F
idiomatic	6	9	7	9	k	-0.0	5.9388867021112155	F
waterline	6	7	6	1	w	4.418744747099288	4.418744747099288	F
waterline	6	7	6	2	c	3.6417315334437976	6.093190674606735	F
waterline	6	7	6	3	t	4.01372579398004	3.069982071055103	F
waterline	6	7	6	4	X	-0.0	4.186789055577113	F
waterline	6	7	6	5	l	11.43905168059173	4.897449104832938	F
waterline	6	7	6	6	Y	-0.0	7.868957398633578	F
waterline	6	7	6	7	n	-0.0	3.026997275042587	F
lathe	6	3	3	1	l	5.7071090501026625	5.7071090501026625	T
lathe	6	3	3	2	e	5.056903765989866	5.08007001880276	T
lathe	6	3	3	3	D	12.749240939022327	8.329560879564786	T
bade	6	3	3	1	b	4.668925478440755	4.668925478440755	F
bade	6	3	3	2	@	3.734640430160036	4.050738358263082	F
bade	6	3	3	3	d	3.1624161940537165	3.23525350352427	F
saucepan	6	6	5	1	s	4.469012183746517	4.469012183746517	F
saucepan	6	6	5	2	c	5.3317862202563795	6.093190674606735	F
saucepan	6	6	5	3	s	6.200702697344581	3.5721480229068887	F
saucepan	6	6	5	4	p	7.511752653767379	5.293064439463599	F
saucepan	6	6	5	5	@	-0.0	7.356963400657995	F
saucepan	6	6	5	6	n	-0.0	3.351469203472333	F
exclaim	6	7	7	1	I	4.009495940020559	4.009495940020559	F
exclaim	6	7	7	2	k	5.580213669295043	7.389737692345801	F
exclaim	6	7	7	3	s	0.36092408133414544	3.5721480229068887	F
exclaim	6	7	7	4	k	3.2556090461607083	4.44221874701481	F
exclaim	6	7	7	5	l	1.6287043186528944	4.897449104832938	F
exclaim	6	7	7	6	e	8.678306699651506	5.701842550820916	F
exclaim	6	7	7	7	m	-0.0	5.210701624204761	F
supine	6	5	5	1	s	4.469012183746517	4.469012183746517	F
supine	6	5	5	2	U	12.541741230839158	5.840678442912845	F
supine	6	5	5	3	p	0.19567913803202922	5.662240505169508	F
supine	6	5	5	4	Y	6.3068212024971535	6.569846975345433	F
supine	6	5	5	5	n	-0.0	3.3839075475333678	F
turnkey	6	5	5	1	t	4.342179195647865	4.342179195647865	F
turnkey	6	5	5	2	R	6.117374894328493	6.313439755163712	F
turnkey	6	5	5	3	n	1.214299016150086	3.455722242146935	F
turnkey	6	5	5	4	k	11.839400648988413	4.44221874701481	F
turnkey	6	5	5	5	i	-0.0	4.3784382630534635	F
indefatigable	6	12	7	1	I	4.009495940020559	4.009495940020559	F
indefatigable	6	12	7	2	n	1.4011472827999447	3.780811181488729	F
indefatigable	6	12	7	3	d	5.154182459590386	3.23525350352427	F
indefatigable	6	12	7	4	I	5.229609825248018	4.6493650347195175	F
indefatigable	6	12	7	5	f	3.143909411398713	7.5340179513471695	F
indefatigable	6	12	7	6	@	4.574908836057234	7.521002978841025	F
indefatigable	6	12	7	7	t	-0.0	3.3137311337923387	F
indefatigable	6	12	7	8	I	-0.0	5.543118113616368	F
indefatigable	6	12	7	9	g	-0.0	12.685910202730005	F
indefatigable	6	12	7	10	x	-0.0	6.644802444005479	F
indefatigable	6	12	7	11	b	-0.0	6.953065514930107	F
indefatigable	6	12	7	12	L	-0.0	5.282238789709979	F
reprobate	6	8	6	1	r	5.827961998570008	5.827961998570008	T
reprobate	6	8	6	2	E	3.6847488521522336	4.448881980059585	T
reprobate	6	8	6	3	p	4.241209497197954	5.662240505169508	T
reprobate	6	8	6	4	r	1.0999320727953068	5.234288052859326	T
reprobate	6	8	6	5	x	8.659401334399353	4.140380564861477	T
reprobate	6	8	6	6	b	-0.0	5.952761862305791	T
reprobate	6	8	6	7	e	-0.0	4.9708240374512815	T
reprobate	6	8	6	8	t	-0.0	2.9158512700170656	T
tarpon	6	6	6	1	t	4.342179195647865	4.342179195647865	T
tarpon	6	6	6	2	a	6.887166287801777	5.407676443970897	T
tarpon	6	6	6	3	r	2.2111057371210063	3.402978350829759	T
tarpon	6	6	6	4	p	8.750874439656846	5.293064439463599	T
tarpon	6	6	6	5	x	1.3219280948873622	4.140380564861477	T
tarpon	6	6	6	6	n	-0.0	3.351469203472333	T
sabre	6	4	4	1	s	4.469012183746517	4.469012183746517	T
sabre	6	4	4	2	e	3.448134336074519	5.08007001880276	T
sabre	6	4	4	3	b	12.895667517152729	7.027428476106371	T
sabre	6	4	4	4	X	2.700439718141092	4.186789055577113	T
coefficient	6	9	5	1	k	4.967672086242028	4.967672086242028	F
coefficient	6	9	5	2	o	4.388642733642863	4.434634090945678	F
coefficient	6	9	5	3	x	4.764621512451205	6.871576240682017	F
coefficient	6	9	5	4	f	9.39231742277876	6.821752238241364	F
coefficient	6	9	5	5	I	-0.0	4.35960396228562	F
coefficient	6	9	5	6	S	-0.0	5.75160482378909	F
coefficient	6	9	5	7	|	-0.0	3.3829746445015907	F
coefficient	6	9	5	8	n	-0.0	2.1601395090094835	F
coefficient	6	9	5	9	t	-0.0	1.9436496696286338	F
cadmium	6	7	5	1	k	4.967672086242028	4.967672086242028	F
cadmium	6	7	5	2	@	2.5152665715554794	4.050738358263082	F
cadmium	6	7	5	3	d	12.000567753923296	3.23525350352427	F
cadmium	6	7	5	4	m	4.029747343394052	5.065990156273541	F
cadmium	6	7	5	5	i	-0.0	4.3784382630534635	F
cadmium	6	7	5	6	x	-0.0	4.531948342178886	F
cadmium	6	7	5	7	m	-0.0	5.210701624204761	F
immobility	6	9	5	1	I	4.009495940020559	4.009495940020559	F
immobility	6	9	5	2	m	5.908830658784858	8.47766402556727	F
immobility	6	9	5	3	o	4.868141342025636	7.0290271473098525	F
immobility	6	9	5	4	b	8.726785814283803	6.135959009501023	F
immobility	6	9	5	5	I	-0.0	4.35960396228562	F
immobility	6	9	5	6	l	-0.0	5.517669637709766	F
immobility	6	9	5	7	|	-0.0	3.3829746445015907	F
immobility	6	9	5	8	t	-0.0	2.9158512700170656	F
immobility	6	9	5	9	i	-0.0	3.1796506168072427	F
salivary	6	8	6	1	s	4.469012183746517	4.469012183746517	F
salivary	6	8	6	2	@	6.828658015491377	4.050738358263082	F
salivary	6	8	6	3	l	2.8532744041377702	4.099831891742697	F
salivary	6	8	6	4	x	2.241639265098934	4.612035445507509	F
salivary	6	8	6	5	v	7.1206698866402585	5.874732827732103	F
salivary	6	8	6	6	E	-0.0	6.0153048937758795	F
salivary	6	8	6	7	r	-0.0	5.147425412028664	F
salivary	6	8	6	8	i	-0.0	3.4100457578893497	F
parley	6	5	5	1	p	5.234937401912647	5.234937401912647	T
parley	6	5	5	2	a	3.2383691930331153	5.407676443970897	T
parley	6	5	5	3	r	1.0046611925794058	3.402978350829759	T
parley	6	5	5	4	l	5.045182003732188	5.572086828154151	T
parley	6	5	5	5	i	8.9901039638575	4.3784382630534635	T
gnaw	6	2	2	1	n	5.177501411176819	5.177501411176819	T
gnaw	6	2	2	2	c	6.1191580372992425	6.093190674606735	T
veneration	6	8	6	1	v	7.269878295453626	7.269878295453626	F
veneration	6	8	6	2	E	1.1446990685459808	4.448881980059585	F
veneration	6	8	6	3	n	6.738195055458493	3.455722242146935	F
veneration	6	8	6	4	X	4.697516322934326	4.186789055577113	F
veneration	6	8	6	5	e	3.6629650127224296	5.941324168346298	F
veneration	6	8	6	6	S	-0.0	5.75160482378909	F
veneration	6	8	6	7	|	-0.0	3.3829746445015907	F
veneration	6	8	6	8	n	-0.0	2.1601395090094835	F
eschew	6	4	4	1	I	4.009495940020559	4.009495940020559	F
eschew	6	4	4	2	s	9.669286765110074	2.584852327529326	F
eschew	6	4	4	3	C	9.834471049984222	6.95083959412339	F
eschew	6	4	4	4	u	-0.0	6.377336995428079	F
gallstone	6	7	5	1	g	5.668651164281075	5.668651164281075	F
gallstone	6	7	5	2	c	6.311921990165845	6.093190674606735	F
gallstone	6	7	5	3	l	6.813862353211989	4.099831891742697	F
gallstone	6	7	5	4	s	4.718818247455947	4.469167659447069	F
gallstone	6	7	5	5	t	-0.0	3.3893702879141263	F
gallstone	6	7	5	6	o	-0.0	6.249214168437088	F
gallstone	6	7	5	7	n	-0.0	3.026997275042587	F
benighted	6	7	5	1	b	4.668925478440755	4.668925478440755	F
benighted	6	7	5	2	i	2.426052884571726	4.311888167990886	F
benighted	6	7	5	3	n	9.2153353334321	3.455722242146935	F
benighted	6	7	5	4	Y	7.202940058670276	6.569846975345433	F
benighted	6	7	5	5	t	-0.0	3.3893702879141263	F
benighted	6	7	5	6	|	-0.0	3.5968351291309806	F
benighted	6	7	5	7	d	-0.0	4.504661814679424	F
calumny	6	7	6	1	k	4.967672086242028	4.967672086242028	F
calumny	6	7	6	2	@	2.5152665715554794	4.050738358263082	F
calumny	6	7	6	3	l	7.08535906991818	4.099831891742697	F
calumny	6	7	6	4	x	4.552638604620408	4.612035445507509	F
calumny	6	7	6	5	m	4.392317422778761	5.76583501381903	F
calumny	6	7	6	6	n	-0.0	3.351469203472333	F
calumny	6	7	6	7	i	-0.0	3.97552759317008	F
croupier	6	6	5	1	k	4.967672086242028	4.967672086242028	F
croupier	6	6	5	2	r	4.258049637475484	4.590979509703922	F
croupier	6	6	5	3	u	3.617170842110363	6.442896470367058	F
croupier	6	6	5	4	p	10.670361189286982	5.293064439463599	F
croupier	6	6	5	5	i	-0.0	4.3784382630534635	F
croupier	6	6	5	6	X	-0.0	5.28985673151572	F
youngish	6	5	5	1	y	5.255424745089939	5.255424745089939	F
youngish	6	5	5	2	^	6.2810262471183655	4.7736526579972764	F
youngish	6	5	5	3	G	0.007836039346883402	5.542438486243897	F
youngish	6	5	5	4	I	11.968966723559667	4.6493650347195175	F
youngish	6	5	5	5	S	-0.0	5.887166076307162	F
rutabaga	6	8	5	1	r	5.827961998570008	5.827961998570008	F
rutabaga	6	8	5	2	u	4.909132922531215	3.9006084687406335	F
rutabaga	6	8	5	3	t	2.8538222106120235	3.069982071055103	F
rutabaga	6	8	5	4	x	9.922336623401609	4.612035445507509	F
rutabaga	6	8	5	5	b	-0.0	6.630791287436408	F
rutabaga	6	8	5	6	e	-0.0	5.701842550820916	F
rutabaga	6	8	5	7	g	-0.0	10.502790797645865	F
